D002875|A11.284.187	A11.284.430.106.279.345.190
D001921|A08.186.211
D005124|C11.250	C16.131.384
D049288|C05.651.534.500.280	C10.668.491.175.500.149	C16.320.577.280
D001921|A08.186.211
D004194|C23.550.288
D009123|C10.597.613.575	C23.888.592.608.575
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D005145|A01.456.505
D009132|A02.633	A10.690
D014059|A03.556.500.885	A14.549.885
D012021|C10.597.704	C23.888.592.717
D008161|A01.923.176.519
D003643|C23.550.260
D012131|C08.618.846
D006617|C05.550.518.384	C26.289.384	C26.531.500
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D006321|A07.541
D017379|C14.280.195.400	C23.300.775.250.400
D006849|C10.228.140.602
D065814|A08.186.211.132.810.428.200.212.299
D001933|A08.186.211.132
D009135|C05.651	C10.668.491
D003286|C05.550.323	C05.651.197
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D005132|C11.300	C23.888.307
D009216|C11.744.636
D013285|C10.292.562.887	C11.590.810
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D001933|A08.186.211.132
D002531|A08.186.211.132.810.428.200
D005123|A01.456.505.420	A09.371
D000013|C16.131
D000013|C16.131
D010296|A08.186.211.200.885.287.500.670
D009778|A08.186.211.200.885.287.500.571
D009136|C05.651.534.500	C10.668.491.175.500	C16.320.577
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D006330|C14.240.400	C14.280.400	C16.131.240.400
D006321|A07.541
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D005158|C07.465.327	C10.597.622.214	C23.888.592.636.214
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D009216|C11.744.636
D013285|C10.292.562.887	C11.590.810
D008260|C07.465.910.460
D017379|C14.280.195.400	C23.300.775.250.400
D011665|C14.280.484.660
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D003286|C05.550.323	C05.651.197
D012600|C05.116.900.800.875
D008141|C05.116.900.800.750
D006617|C05.550.518.384	C26.289.384	C26.531.500
D009123|C10.597.613.575	C23.888.592.608.575
D010291|C10.597.636	C23.888.592.643
D010291|C10.597.636	C23.888.592.643
D009136|C05.651.534.500	C10.668.491.175.500	C16.320.577
D012021|C10.597.704	C23.888.592.717
D012021|C10.597.704	C23.888.592.717
D049292|C23.550.522
