D002875|A11.284.187	A11.284.430.106.279.345.190
D022861|C11.270.040.545.400	C15.378.100.100.515	C15.378.100.685.400	C15.378.140.735.400	C15.378.463.735.400	C16.320.099.515	C16.320.290.040.100.400	C16.320.565.100.102.100.400	C16.320.850.080.100.400	C17.800.621.440.102.100.400	C17.800.827.080.100.400	C18.452.648.100.102.100.400
D016115|C11.270.040.545	C16.320.290.040.100	C16.320.565.100.102.100	C16.320.850.080.100	C17.800.621.440.102.100	C17.800.827.080.100	C18.452.648.100.102.100
D009759|C10.292.562.675	C11.590.400
D012640|C10.597.742	C23.888.592.742
D013921|C15.378.140.855
D007970|C15.378.553.546
D007694|A11.118.637.555.567.537	A15.145.229.637.555.567.537	A15.382.490.555.567.537
D018778|C02.782.147.420
D007153|C20.673
D018778|C02.782.147.420
D007153|C20.673
D018778|C02.782.147.420
D013577|C23.550.288.500
D012816|C23.888
D005347|A11.329.228
D008544|A11.409.750	A11.436.613
D009759|C10.292.562.675	C11.590.400
D016116|C16.320.290.040.600	C16.320.565.100.102.600	C16.320.850.080.600	C17.800.621.440.102.600	C17.800.827.080.600	C18.452.648.100.102.600
D013921|C15.378.140.855
D007970|C15.378.553.546
