D002875|A11.284.187	A11.284.430.106.279.345.190
D002177|C01.703.160
D001987|C08.127.384
D008417|C01.539.160.495.500	C05.116.165.495.249	C09.218.705.663.652
D013281|C07.465.864.750
D002613|C07.465.409.215
D005891|C07.465.714.258.480
D004941|C06.405.117.620	C06.405.205.663
D005756|C06.405.205.697	C06.405.748.398
D004382|C06.405.205.462.249	C06.405.469.275.600	C06.405.469.326.750
D008581|C10.228.614
D003643|C23.550.260
D008214|A11.118.637.555.567	A15.145.229.637.555.567	A15.382.490.555.567
D013601|A11.118.637.555.567.569	A15.145.229.637.555.567.569	A15.382.490.555.567.569
D001987|C08.127.384
D010005|C05.116.758	C05.550.684
D010024|C05.116.198.579	C18.452.104.579
D001402|A11.063.438	A11.118.637.555.567.562	A15.145.229.637.555.567.562	A15.382.032.438	A15.382.490.555.567.562
D001402|A11.063.438	A11.118.637.555.567.562	A15.145.229.637.555.567.562	A15.382.032.438	A15.382.490.555.567.562
D044967|A12.207.152.846	A15.145.846
D013601|A11.118.637.555.567.569	A15.145.229.637.555.567.569	A15.382.490.555.567.569
D004194|C23.550.288
D013601|A11.118.637.555.567.569	A15.145.229.637.555.567.569	A15.382.490.555.567.569
D004194|C23.550.288
D013601|A11.118.637.555.567.569	A15.145.229.637.555.567.569	A15.382.490.555.567.569
D010024|C05.116.198.579	C18.452.104.579
D009894|C01.539.597	C02.597	C03.684
D003643|C23.550.260
