D002875|A11.284.187	A11.284.430.106.279.345.190
D002872|C23.550.210.050.500.500
D008607|C10.597.606.360	C23.888.592.604.646
D008607|C10.597.606.360	C23.888.592.604.646
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D000013|C16.131
D013285|C10.292.562.887	C11.590.810
D012640|C10.597.742	C23.888.592.742
D009123|C10.597.613.575	C23.888.592.608.575
D012600|C05.116.900.800.875
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D003248|C23.888.821.150
D013285|C10.292.562.887	C11.590.810
D016640|C13.703.170	C18.452.394.750.448	C19.246.200
D064793|C23.550.863
D008607|C10.597.606.360	C23.888.592.604.646
D001763|C11.338.204
D063173|C05.500.460.827	C05.660.207.540.460.827	C07.320.440.827	C07.320.610.827	C07.650.500.460.827	C16.131.621.207.540.460.827	C16.131.850.500.460.827
D014059|A03.556.500.885	A14.549.885
D008310|C07.793.494
D009896|C10.292.700.225	C11.640.451
D005099|C10.292.562.887.650	C11.590.810.440
D066166|C05.116.099.739	C05.182.525	C05.660.745	C16.131.621.745	C17.300.182.525
D008607|C10.597.606.360	C23.888.592.604.646
D002872|C23.550.210.050.500.500
D009139|C05.660	C16.131.621
D002872|C23.550.210.050.500.500
D013285|C10.292.562.887	C11.590.810
D008607|C10.597.606.360	C23.888.592.604.646
D002872|C23.550.210.050.500.500
D014178|C23.550.210.870
D005146|C23.300.505
D013285|C10.292.562.887	C11.590.810
D009216|C11.744.636
D008310|C07.793.494
D012600|C05.116.900.800.875
D005413|C05.330.488.655.250	C05.330.495.681.250	C05.660.585.512.380.813.250	C16.131.621.585.512.500.681.250
D009123|C10.597.613.575	C23.888.592.608.575
D008607|C10.597.606.360	C23.888.592.604.646
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
