D007006|C19.391.482
D012671|A05.360.444.849.700
D054331|C12.294.365.700.754
D005355|C23.550.355
D006943|C18.452.394.952
D018149|C18.452.394.952.500
D012272|A02.835.232.570.500
D007713|C12.706.316.795.500	C13.351.875.253.795.500	C16.131.260.830.835.500	C16.131.939.316.795.500	C16.320.180.830.835.500	C19.391.119.795.500	C19.391.482.629
D010009|C05.116.099.708	C16.320.728
D006943|C18.452.394.952
D018149|C18.452.394.952.500
D054331|C12.294.365.700.754
