D002875|A11.284.187	A11.284.430.106.279.345.190
D004194|C23.550.288
D003528|C04.557.470.200.025.220
D009369|C04
D004194|C23.550.288
D003528|C04.557.470.200.025.220
D003528|C04.557.470.200.025.220
D005145|A01.456.505
D012535|A01.456.810
D003528|C04.557.470.200.025.220
D010306|A03.556.500.760.464	A10.336.779.464	A14.549.760.464
D012469|A03.556.500.760	A10.336.779	A14.549.760
D005145|A01.456.505
D012535|A01.456.810
D010146|C23.888.592.612
D001415|A01.923.176
D018859|A10.272.497.500	A17.360.710	A17.815.250.500
D004628|A16
D018859|A10.272.497.500	A17.360.710	A17.815.250.500
D001050|A10.336.899.206	A17.815.830.206
D002280|C04.557.470.200.165	C04.557.470.565.165
D003528|C04.557.470.200.025.220
D003528|C04.557.470.200.025.220
D003773|C07.793.208.377
D008949|C04.557.435.090	C04.557.470.035.155
D013234|A11.872
D005088|A10.336
D009369|C04
D012535|A01.456.810
D004423|A01.456.313	A09.246
D012535|A01.456.810
D003528|C04.557.470.200.025.220
D002280|C04.557.470.200.165	C04.557.470.565.165
D003528|C04.557.470.200.025.220
D003528|C04.557.470.200.025.220
D003528|C04.557.470.200.025.220
D012535|A01.456.810
D003528|C04.557.470.200.025.220
D003528|C04.557.470.200.025.220
D002296|C04.557.435.290	C04.557.450.795.290
D003528|C04.557.470.200.025.220
D002280|C04.557.470.200.165	C04.557.470.565.165
D002889|A11.284.187.520.300.235.245
D009386|C04.700	C16.320.700
D003528|C04.557.470.200.025.220
D003528|C04.557.470.200.025.220
D004194|C23.550.288
D003528|C04.557.470.200.025.220
D012535|A01.456.810
D004194|C23.550.288
D004194|C23.550.288
D009369|C04
D003528|C04.557.470.200.025.220
D012535|A01.456.810
D005145|A01.456.505
D005121|A01.378
D060052|A01.456.505.682
D009666|A01.456.505.733	A04.531	A09.531
D005145|A01.456.505
D009369|C04
D000230|C04.557.470.200.025
D004194|C23.550.288
