D002875|A11.284.187	A11.284.430.106.279.345.190
D009422|C10
D005413|C05.330.488.655.250	C05.330.495.681.250	C05.660.585.512.380.813.250	C16.131.621.585.512.500.681.250
D009128|C05.651.512	C10.597.613.550.550	C23.888.592.608.550.550
D001764|C11.338.250
D004421|C10.597.350.300	C23.888.592.350.300
D002819|C10.228.662.262.249	C10.597.350.250	C23.888.592.350.250
D012021|C10.597.704	C23.888.592.717
D010523|C10.668.829
D004392|C05.116.099.343	C16.320.240	C19.297
D005317|C13.703.277.370	C16.300.390	C23.550.393.450
D005183|C23.888.338
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D001764|C11.338.250
D009759|C10.292.562.675	C11.590.400
D006617|C05.550.518.384	C26.289.384	C26.531.500
D005413|C05.330.488.655.250	C05.330.495.681.250	C05.660.585.512.380.813.250	C16.131.621.585.512.500.681.250
D009123|C10.597.613.575	C23.888.592.608.575
D001927|C10.228.140
D002819|C10.228.662.262.249	C10.597.350.250	C23.888.592.350.250
D004421|C10.597.350.300	C23.888.592.350.300
D009128|C05.651.512	C10.597.613.550.550	C23.888.592.608.550.550
D004831|C10.228.140.490.375.130	C10.228.140.490.493.063
D012640|C10.597.742	C23.888.592.742
D010523|C10.668.829
D012021|C10.597.704	C23.888.592.717
