D002875|A11.284.187	A11.284.430.106.279.345.190
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D002971|C07.465.409.225	C07.465.525.164	C07.650.525.164	C16.131.850.525.164
D010159|A14.521.658	A14.549.617
D007037|C19.874.482
D013961|A06.300.900
D001006|C06.198.050	C16.131.314.094
D009436|C10.500.680	C16.131.666.680
D005146|C23.300.505
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D006984|C23.300.775
D005143|A01.456.505.420.504	A09.371.337
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D050033|C16.131.894	C19.874.689
