D010009|C05.116.099.708	C16.320.728
D005317|C13.703.277.370	C16.300.390	C23.550.393.450
D000505|C17.800.329.937.122	C23.300.035
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D005546|A01.456.505.580
D002680|A01.456.505.259	A02.835.232.781.324.502.632.130	A14.521.632.300
D010388|A01.923.600
D005269|A02.835.232.043.650.247
D000072662|A10.830	C23.149.625
D004194|C23.550.288
D005877|C05.116.099.492	C05.116.132.479	C19.700.355.528
D004392|C05.116.099.343	C16.320.240	C19.297
D005317|C13.703.277.370	C16.300.390	C23.550.393.450
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D008844|C05.500.460.457	C05.660.207.540.460.457	C07.320.440.457	C07.650.500.460.457	C16.131.621.207.540.460.457	C16.131.850.500.460.457
D013285|C10.292.562.887	C11.590.810
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D006956|C11.744.479
D009896|C10.292.700.225	C11.640.451
D005901|C11.525.381
D066166|C05.116.099.739	C05.182.525	C05.660.745	C16.131.621.745	C17.300.182.525
D007021|C12.294.494.400	C12.706.516	C13.351.875.466	C16.131.939.516
D001746|C12.706.132	C12.777.829.132	C13.351.875.132	C13.351.968.829.132	C16.131.939.132
D004204|C05.550.518	C26.289
D005270|A02.835.232.043.650.247.343
D006616|C05.550.323.468	C05.651.197.468
D003025|C05.330.488.655.063	C05.330.495.681.063	C05.660.585.512.380.813.063	C16.131.621.585.512.500.681.063
D009123|C10.597.613.575	C23.888.592.608.575
