D002875|A11.284.187	A11.284.430.106.279.345.190
D001766|C10.597.751.941.162	C11.966.075	C23.888.592.763.941.162
D002386|C11.510.245
D002386|C11.510.245
D002386|C11.510.245
D004628|A16
D002467|A11.284.430.106	A11.284.430.214.190.875.117
D002386|C11.510.245
D002386|C11.510.245
D002386|C11.510.245
D002885|A11.284.187.520.300.415.420
D004194|C23.550.288
D002885|A11.284.187.520.300.415.420
D002386|C11.510.245
D002386|C11.510.245
D004195|C22.232
D002386|C11.510.245
D002386|C11.510.245
D000013|C16.131
D005385|A01.378.800.667.430
D002386|C11.510.245
D005123|A01.456.505.420	A09.371
D002386|C11.510.245
