D002875|A11.284.187	A11.284.430.106.279.345.190
D013577|C23.550.288.500
D000756|C15.378.071.419	C15.378.190.625.070
D001402|A11.063.438	A11.118.637.555.567.562	A15.145.229.637.555.567.562	A15.382.032.438	A15.382.490.555.567.562
D007153|C20.673
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D009755|C11.966.671
D012160|A09.371.729
D001171|C05.550.114.122	C05.799.056	C17.300.775.049	C20.111.198
D006615|A01.378.610.400
D009333|A01.598
D001168|C05.550.114
D009755|C11.966.671
D008269|C11.768.585.439.245
D012160|A09.371.729
D009755|C11.966.671
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D001259|C10.597.350.090	C23.888.592.350.090
D012640|C10.597.742	C23.888.592.742
D006331|C14.280
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D004912|A11.118.290	A11.443.240	A15.145.229.334
D004912|A11.118.290	A11.443.240	A15.145.229.334
D005347|A11.329.228
D004194|C23.550.288
D012160|A09.371.729
D008269|C11.768.585.439.245
D012607|C10.597.751.941.811	C11.966.811	C23.888.592.763.941.811
D012160|A09.371.729
D005584|A09.371.729.522.436
D004612|C15.378.071.141.150.365	C16.320.070.365
D001172|C05.550.114.154	C05.799.114	C17.300.775.099	C20.111.199
D005334|C23.888.119.344
