D002875|A11.284.187	A11.284.430.106.279.345.190
D005528|A01.378.610.250
D007866|A01.378.610.500
D013577|C23.550.288.500
D007057|C16.131.831.512	C16.614.492	C17.800.428.333	C17.800.804.512
D005528|A01.378.610.250
D004890|C17.800.229	C23.888.885.328
D005542|A01.378.800.585
D035002|A01.378.610
D004890|C17.800.229	C23.888.885.328
D011565|C17.800.859.675
D015603|A11.409.500	A11.436.397
D004817|A10.272.497	A17.815.250
D005110|A10.082.500	A11.284.295
D002887|A11.284.187.520.300.415.430
D007057|C16.131.831.512	C16.614.492	C17.800.428.333	C17.800.804.512
D006225|A01.378.800.667
D005528|A01.378.610.250
D004194|C23.550.288
D004194|C23.550.288
D005528|A01.378.610.250
D004890|C17.800.229	C23.888.885.328
D005542|A01.378.800.585
D007866|A01.378.610.500
D015603|A11.409.500	A11.436.397
D004817|A10.272.497	A17.815.250
