D012886|A02.835.232.781
D059606|C23.550.759	C23.888.663
D011141|C12.777.934.616	C13.351.968.934.616	C23.888.942.600
D000855|C23.888.821.108
D004172|C10.597.751.941.339	C11.966.339	C23.888.592.763.941.339
D008527|C04.557.465.625.600.380.515	C04.557.465.625.600.590.500	C04.557.470.670.380.515	C04.557.470.670.590.500	C04.557.580.625.600.380.515	C04.557.580.625.600.590.500
D001478|C04.182.089.530.690.150	C04.557.470.200.165.150	C04.557.470.565.165.150	C04.700.175	C05.116.099.105	C05.500.470.690.150	C07.320.450.670.130	C16.131.077.130	C16.320.700.175
D018237|C04.557.465.330
D003884|C04.182.201	C04.557.465.910.250
D008482|A01.923.761.800.500
D010291|C10.597.636	C23.888.592.643
D009759|C10.292.562.675	C11.590.400
D005123|A01.456.505.420	A09.371
D004172|C10.597.751.941.339	C11.966.339	C23.888.592.763.941.339
D059606|C23.550.759	C23.888.663
D000855|C23.888.821.108
D011141|C12.777.934.616	C13.351.968.934.616	C23.888.942.600
