D002875|A11.284.187	A11.284.430.106.279.345.190
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D006624|A08.186.211.180.405	A08.186.211.200.885.287.500.345
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D006624|A08.186.211.180.405	A08.186.211.200.885.287.500.345
D006624|A08.186.211.180.405	A08.186.211.200.885.287.500.345
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D006323|C14.280.383
D007421|A03.556.124.684
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D056945|A11.251.860.180.432	A11.436.348.500
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D003324|C14.280.647.250.260	C14.907.137.126.339	C14.907.585.250.260
D003324|C14.280.647.250.260	C14.907.137.126.339	C14.907.585.250.260
D003324|C14.280.647.250.260	C14.907.137.126.339	C14.907.585.250.260
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
