D002889|A11.284.187.520.300.235.245
D018222|C04.557.450.565.590.340.410
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D005736|C04.557.470.035.215.100.500	C04.588.274.476.411.307.089.393	C04.700.100.392	C06.301.371.411.307.090.500	C06.405.249.411.307.090.500	C06.405.469.158.356.090.500	C06.405.469.491.307.090.500	C06.405.469.578.249.393	C16.131.077.393	C16.320.700.100.393
D018222|C04.557.450.565.590.340.410
D034841|A01.923.047.025
D018222|C04.557.450.565.590.340.410
D018221|C04.557.450.565.590.340.400
D005736|C04.557.470.035.215.100.500	C04.588.274.476.411.307.089.393	C04.700.100.392	C06.301.371.411.307.090.500	C06.405.249.411.307.090.500	C06.405.469.158.356.090.500	C06.405.469.491.307.090.500	C06.405.469.578.249.393	C16.131.077.393	C16.320.700.100.393
D003111|C23.300.825.411.235
D010016|C04.557.450.565.575.625
D004814|C04.182.254
D005736|C04.557.470.035.215.100.500	C04.588.274.476.411.307.089.393	C04.700.100.392	C06.301.371.411.307.090.500	C06.405.249.411.307.090.500	C06.405.469.158.356.090.500	C06.405.469.491.307.090.500	C06.405.469.578.249.393	C16.131.077.393	C16.320.700.100.393
D018221|C04.557.450.565.590.340.400
D003111|C23.300.825.411.235
D003643|C23.550.260
D007416|C06.405.469.557
D003111|C23.300.825.411.235
D005736|C04.557.470.035.215.100.500	C04.588.274.476.411.307.089.393	C04.700.100.392	C06.301.371.411.307.090.500	C06.405.249.411.307.090.500	C06.405.469.158.356.090.500	C06.405.469.491.307.090.500	C06.405.469.578.249.393	C16.131.077.393	C16.320.700.100.393
D003110|C04.588.274.476.411.307.180	C06.301.371.411.307.180	C06.405.249.411.307.180	C06.405.469.158.356.180	C06.405.469.491.307.180
D013577|C23.550.288.500
D001943|C04.588.180	C17.800.090.500
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D018222|C04.557.450.565.590.340.410
D003110|C04.588.274.476.411.307.180	C06.301.371.411.307.180	C06.405.249.411.307.180	C06.405.469.158.356.180	C06.405.469.491.307.180
D005350|C04.557.450.565.590.340
D064170|A02.633.567.175.750
D001940|A01.236
D018232|C04.557.450.590.550.660.665	C04.557.450.795.550.660.665
D012272|A02.835.232.570.500
D034861|A01.923.047.050
D008643|A01.923.047.025.600.451
D018222|C04.557.450.565.590.340.410
D007422|A03.556.124
D034861|A01.923.047.050
D010016|C04.557.450.565.575.625
D004814|C04.182.254
D003106|A03.556.124.526.356	A03.556.249.249.356
D003111|C23.300.825.411.235
D018222|C04.557.450.565.590.340.410
D018222|C04.557.450.565.590.340.410
D005121|A01.378
D018222|C04.557.450.565.590.340.410
D004194|C23.550.288
D003643|C23.550.260
D018450|C23.550.291.656
D005121|A01.378
D002583|C04.588.945.418.948.850	C13.351.500.852.593.131	C13.351.500.852.762.850	C13.351.937.418.875.850
D018232|C04.557.450.590.550.660.665	C04.557.450.795.550.660.665
D001940|A01.236
D013909|A01.923.761
D005121|A01.378
D034941|A01.378.800
D003106|A03.556.124.526.356	A03.556.249.249.356
D011127|C23.300.825
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D018222|C04.557.450.565.590.340.410
D014024|A10
D005854|A05.360.490	A11.497
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D018222|C04.557.450.565.590.340.410
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D018222|C04.557.450.565.590.340.410
D005854|A05.360.490	A11.497
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D018222|C04.557.450.565.590.340.410
D018222|C04.557.450.565.590.340.410
D004194|C23.550.288
D018222|C04.557.450.565.590.340.410
D011125|C04.557.470.035.215.100	C04.588.274.476.411.307.089	C04.700.100	C06.301.371.411.307.090	C06.405.249.411.307.090	C06.405.469.158.356.090	C06.405.469.491.307.090	C06.405.469.578.249	C16.320.700.100
D018222|C04.557.450.565.590.340.410
