D002875|A11.284.187	A11.284.430.106.279.345.190
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D006983|C17.800.329.875
D009262|A17.600
D002680|A01.456.505.259	A02.835.232.781.324.502.632.130	A14.521.632.300
D001763|C11.338.204
D009666|A01.456.505.733	A04.531	A09.531
D012535|A01.456.810
D009262|A17.600
D009362|C04.697.650	C23.550.727.650
D004392|C05.116.099.343	C16.320.240	C19.297
D005317|C13.703.277.370	C16.300.390	C23.550.393.450
D007668|A05.810.453
D006983|C17.800.329.875
