D002875|A11.284.187	A11.284.430.106.279.345.190
D004194|C23.550.288
D012021|C10.597.704	C23.888.592.717
D000842|A01.378.610.250.149
D005530|C05.330
D001921|A08.186.211
D004194|C23.550.288
D019556|A11.251.210.172.500	A11.329.228.220
D066292|A11.284.430.214.190.875.393
D004194|C23.550.288
D004195|C22.232
D002531|A08.186.211.132.810.428.200
D003342|A08.186.211.200.885.287.249.487
D009044|A08.186.211.200.885.287.500.270.548	A08.186.211.200.885.287.500.814.624
D001921|A08.186.211
D009044|A08.186.211.200.885.287.500.270.548	A08.186.211.200.885.287.500.814.624
D044342|C18.654.521
D009461|C10.597	C23.888.592
D014551|A05.810
D005528|A01.378.610.250
D009132|A02.633	A10.690
D010291|C10.597.636	C23.888.592.643
D009133|C10.597.613.612	C23.300.070.500	C23.888.592.608.612
D010264|C10.597.622.669	C23.888.592.636.637
D051346|C23.888.550
D012021|C10.597.704	C23.888.592.717
D000013|C16.131
