D002875|A11.284.187	A11.284.430.106.279.345.190
D000505|C17.800.329.937.122	C23.300.035
D006197|A17.360
D012535|A01.456.810
D035583|C23.550.291.906
D000505|C17.800.329.937.122	C23.300.035
D018859|A10.272.497.500	A17.360.710	A17.815.250.500
D004194|C23.550.288
D056734|C16.131.077.592	C16.320.850.647	C17.800.329.984	C17.800.827.602
D006197|A17.360
D012535|A01.456.810
D005140|A01.456.505.420.504.421	A09.371.337.338	A17.360.421
D005138|A01.456.505.420.338	A17.360.296
D004475|A16.504.273
D007107|A15.382
D004198|C23.550.291.687
D012878|C04.588.805	C17.800.882
D006197|A17.360
D018859|A10.272.497.500	A17.360.710	A17.815.250.500
D006197|A17.360
D005138|A01.456.505.420.338	A17.360.296
D005140|A01.456.505.420.504.421	A09.371.337.338	A17.360.421
D001365|A01.378.800.090
D002896|A11.284.187.520.300.325.330
D001921|A08.186.211
D001327|C20.111
D013180|C26.844
D000505|C17.800.329.937.122	C23.300.035
D001327|C20.111
D006197|A17.360
D018859|A10.272.497.500	A17.360.710	A17.815.250.500
