D002875|A11.284.187	A11.284.430.106.279.345.190
D002177|C01.703.160
D007079|C06.405.205.462.624	C06.405.469.326.875	C06.405.469.420.520
D005334|C23.888.119.344
D014839|C23.888.821.937
D015746|C23.888.592.612.054	C23.888.821.030
D007964|C15.378.553.475	C23.550.526
D003141|C01.539.221
D014621|A05.360.319.779
D014456|C23.550.891
D009092|A10.615.550
D004194|C23.550.288
D005347|A11.329.228
D017154|A11.329.830
D008214|A11.118.637.555.567	A15.145.229.637.555.567	A15.382.490.555.567
D005347|A11.329.228
D017154|A11.329.830
D009092|A10.615.550
D004195|C22.232
D012883|C17.800.893
D004817|A10.272.497	A17.815.250
D009504|A11.118.637.415.583	A11.627.340.583	A11.733.689	A15.145.229.637.415.583	A15.382.490.315.583	A15.382.680.689
D008264|A11.329.372	A11.627.482	A11.733.397	A15.382.670.522	A15.382.680.397
D020405|A17.815.180
D040521|A10.165.887
D017154|A11.329.830
D007079|C06.405.205.462.624	C06.405.469.326.875	C06.405.469.420.520
D014621|A05.360.319.779
D009092|A10.615.550
