D002875|A11.284.187	A11.284.430.106.279.345.190
D010523|C10.668.829
D001284|C23.300.070
D005530|C05.330
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D002607|C10.500.300.200	C10.574.500.495.200	C10.668.829.800.300.200	C16.131.666.300.200	C16.320.400.375.200
D010523|C10.668.829
D004194|C23.550.288
D015417|C10.500.300	C10.574.500.495	C10.668.829.800.300	C16.131.666.300	C16.320.400.375
D001284|C23.300.070
D005528|A01.378.610.250
D006226|C05.390
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D013977|A02.835.232.043.650.883
D009132|A02.633	A10.690
D001365|A01.378.800.090
D005154|A08.800.050.050.275	A08.800.050.600.149	A08.800.800.060.275	A08.800.800.120.250
D003711|C10.314
D009186|A08.637.600.500	A08.637.800.500	A08.675.542.512.560	A08.800.800.690.500	A10.755.503	A11.284.149.165.600	A11.650.600.500	A11.650.800.500	A11.671.501.512.560	A11.671.514.553
D015417|C10.500.300	C10.574.500.495	C10.668.829.800.300	C16.131.666.300	C16.320.400.375
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D005121|A01.378
D005530|C05.330
D006984|C23.300.775
D006984|C23.300.775
D003711|C10.314
D000159|A08.800.800.120.910
D001306|A08.612.220.110
D001933|A08.186.211.132
D004194|C23.550.288
D005530|C05.330
D002100|C23.888.144.243.963.500.500
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D015417|C10.500.300	C10.574.500.495	C10.668.829.800.300	C16.131.666.300	C16.320.400.375
D020233|C10.597.404	C23.888.592.413
D010291|C10.597.636	C23.888.592.643
D004194|C23.550.288
D000070589|C05.330.488.655.500	C05.330.495.681.500	C05.660.585.512.380.813.500	C16.131.621.585.512.500.681.500
D037801|C05.330.615
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D005901|C11.525.381
D003711|C10.314
D001369|A08.675.542.145	A11.284.180.075	A11.671.137	A11.671.501.145
D001284|C23.300.070
D006984|C23.300.775
D008526|A08.186.211.132.810.591.500
D001369|A08.675.542.145	A11.284.180.075	A11.671.137	A11.671.501.145
D012583|A08.637.800	A08.800.800.690	A11.650.800
D009186|A08.637.600.500	A08.637.800.500	A08.675.542.512.560	A08.800.800.690.500	A10.755.503	A11.284.149.165.600	A11.650.600.500	A11.650.800.500	A11.671.501.512.560	A11.671.514.553
D012816|C23.888
D010525|A08.800.800
D016615|A11.284.430.106.279.345.190.160.845
D009186|A08.637.600.500	A08.637.800.500	A08.675.542.512.560	A08.800.800.690.500	A10.755.503	A11.284.149.165.600	A11.650.600.500	A11.650.800.500	A11.671.501.512.560	A11.671.514.553
D009186|A08.637.600.500	A08.637.800.500	A08.675.542.512.560	A08.800.800.690.500	A10.755.503	A11.284.149.165.600	A11.650.600.500	A11.650.800.500	A11.671.501.512.560	A11.671.514.553
D002607|C10.500.300.200	C10.574.500.495.200	C10.668.829.800.300.200	C16.131.666.300.200	C16.320.400.375.200
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D003593|A11.284.430.214
D012583|A08.637.800	A08.800.800.690	A11.650.800
D017933|A08.800
D012583|A08.637.800	A08.800.800.690	A11.650.800
D001369|A08.675.542.145	A11.284.180.075	A11.671.137	A11.671.501.145
D004194|C23.550.288
D009468|C10.668
D006225|A01.378.800.667
D005528|A01.378.610.250
D012021|C10.597.704	C23.888.592.717
D012021|C10.597.704	C23.888.592.717
D003711|C10.314
D005528|A01.378.610.250
D007866|A01.378.610.500
