D002875|A11.284.187	A11.284.430.106.279.345.190
D005124|C11.250	C16.131.384
D005317|C13.703.277.370	C16.300.390	C23.550.393.450
D003483|C16.320.850.180	C17.300.230	C17.800.827.180
D005138|A01.456.505.420.338	A17.360.296
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D005413|C05.330.488.655.250	C05.330.495.681.250	C05.660.585.512.380.813.250	C16.131.621.585.512.500.681.250
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D006871|C11.250.480	C11.525.381.407.480	C16.131.384.480	C16.614.438
D006617|C05.550.518.384	C26.289.384	C26.531.500
D046248|C06.405.748.340.690.500
D010024|C05.116.198.579	C18.452.104.579
D005265|C26.404.061.425.500	C26.531.750.500	C26.558.276.425.500
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D001264|C10.597.350.110	C23.888.592.350.110
D008607|C10.597.606.360	C23.888.592.604.646
