D002875|A11.284.187	A11.284.430.106.279.345.190
D063806|C05.651.542	C10.668.491.525	C23.888.592.612.547.249
D009132|A02.633	A10.690
D066292|A11.284.430.214.190.875.393
D005347|A11.329.228
D010291|C10.597.636	C23.888.592.643
D063806|C05.651.542	C10.668.491.525	C23.888.592.612.547.249
D010291|C10.597.636	C23.888.592.643
D035002|A01.378.610
D009461|C10.597	C23.888.592
D006321|A07.541
D017379|C14.280.195.400	C23.300.775.250.400
D006330|C14.240.400	C14.280.400	C16.131.240.400
D004374|C14.240.400.340	C14.280.400.340	C16.131.240.400.340
D006344|C14.240.400.560.375	C14.280.400.560.375	C16.131.240.400.560.375
D005183|C23.888.338
D002312|C14.280.238.100	C14.280.484.150.070.160
D006323|C14.280.383
D000141|C12.777.419.815.093	C13.351.968.419.815.093	C16.320.565.861.093	C18.452.076.176.210	C18.452.648.861.093
D000740|C15.378.071
D007676|C12.777.419.780.750.500	C13.351.968.419.780.750.500
D004194|C23.550.288
D005183|C23.888.338
D006330|C14.240.400	C14.280.400	C16.131.240.400
D002312|C14.280.238.100	C14.280.484.150.070.160
D007676|C12.777.419.780.750.500	C13.351.968.419.780.750.500
D010291|C10.597.636	C23.888.592.643
D063806|C05.651.542	C10.668.491.525	C23.888.592.612.547.249
D010291|C10.597.636	C23.888.592.643
D035002|A01.378.610
D051346|C23.888.550
D014024|A10
