D002875|A11.284.187	A11.284.430.106.279.345.190
D006849|C10.228.140.602
D008591|C10.500.680.610	C16.131.666.680.610
D013909|A01.923.761
D003025|C05.330.488.655.063	C05.330.495.681.063	C05.660.585.512.380.813.063	C16.131.621.585.512.500.681.063
D013131|A02.835.232.834
D012272|A02.835.232.570.500
D001750|C10.597.900	C12.777.829.839	C13.351.968.829.760	C23.888.592.900
D001139|C10.500.680.291	C16.131.666.680.291
D000015|C16.131.077
D004392|C05.116.099.343	C16.320.240	C19.297
D009809|A02.835.232.834.151.383.668
D008526|A08.186.211.132.810.591.500
D066193|A08.186.854.126
D013131|A02.835.232.834
D001488|A07.015.114.106
D005660|C05.116.099.386	C05.660.386	C16.131.621.386
D009333|A01.598
D008161|A01.923.176.519
D000015|C16.131.077
D009333|A01.598
D013909|A01.923.761
D014711|A07.015.114.955
D009436|C10.500.680	C16.131.666.680
D016136|C10.500.680.800.750	C16.131.666.680.800.750
D001139|C10.500.680.291	C16.131.666.680.291
D013131|A02.835.232.834
D013131|A02.835.232.834
D002886|A11.284.187.520.300.415.425
D012272|A02.835.232.570.500
D013131|A02.835.232.834
D014711|A07.015.114.955
D009333|A01.598
D012816|C23.888
D009436|C10.500.680	C16.131.666.680
D004392|C05.116.099.343	C16.320.240	C19.297
D003914|C14.240.400.280	C14.280.400.280	C16.131.240.400.280	C16.131.810.250
D003914|C14.240.400.280	C14.280.400.280	C16.131.240.400.280	C16.131.810.250
D012272|A02.835.232.570.500
D000005|A01.923.047
D012857|C16.131.810
D016136|C10.500.680.800.750	C16.131.666.680.800.750
D008591|C10.500.680.610	C16.131.666.680.610
