D002875|A11.284.187	A11.284.430.106.279.345.190
D006105|C15.378.553.774.535	C16.320.322.233	C20.673.774.535
D006105|C15.378.553.774.535	C16.320.322.233	C20.673.774.535
D004194|C23.550.288
D004198|C23.550.291.687
D009164|C01.252.410.040.552
D009164|C01.252.410.040.552
D014376|C01.252.410.040.552.846
D007239|C01.539
D008198|A10.549.400	A15.382.520.604.412
D006099|C15.604.515.292	C23.550.382
D008168|A04.411
D014397|C01.252.410.040.552.846.899	C08.381.922	C08.730.939
D005835|A05.360
D007232|C16.614
D014960|A11.284.187.865.982
D009164|C01.252.410.040.552
D006105|C15.378.553.774.535	C16.320.322.233	C20.673.774.535
D006105|C15.378.553.774.535	C16.320.322.233	C20.673.774.535
D009504|A11.118.637.415.583	A11.627.340.583	A11.733.689	A15.145.229.637.415.583	A15.382.490.315.583	A15.382.680.689
D009000|A11.118.637.555.652	A11.148.580	A11.627.624	A11.733.547	A15.145.229.637.555.652	A15.378.316.580	A15.382.490.555.652	A15.382.670.547	A15.382.680.547
D006105|C15.378.553.774.535	C16.320.322.233	C20.673.774.535
D006105|C15.378.553.774.535	C16.320.322.233	C20.673.774.535
D008264|A11.329.372	A11.627.482	A11.733.397	A15.382.670.522	A15.382.680.397
D008264|A11.329.372	A11.627.482	A11.733.397	A15.382.670.522	A15.382.680.397
D001402|A11.063.438	A11.118.637.555.567.562	A15.145.229.637.555.567.562	A15.382.032.438	A15.382.490.555.567.562
D009504|A11.118.637.415.583	A11.627.340.583	A11.733.689	A15.145.229.637.415.583	A15.382.490.315.583	A15.382.680.689
D009000|A11.118.637.555.652	A11.148.580	A11.627.624	A11.733.547	A15.145.229.637.555.652	A15.378.316.580	A15.382.490.555.652	A15.382.670.547	A15.382.680.547
D008264|A11.329.372	A11.627.482	A11.733.397	A15.382.670.522	A15.382.680.397
D008198|A10.549.400	A15.382.520.604.412
D008264|A11.329.372	A11.627.482	A11.733.397	A15.382.670.522	A15.382.680.397
D014376|C01.252.410.040.552.846
D003141|C01.539.221
D008264|A11.329.372	A11.627.482	A11.733.397	A15.382.670.522	A15.382.680.397
D006098|A11.118.637.415	A11.148.350	A11.627.340	A15.145.229.637.415	A15.378.316.340	A15.382.490.315
D009000|A11.118.637.555.652	A11.148.580	A11.627.624	A11.733.547	A15.145.229.637.555.652	A15.378.316.580	A15.382.490.555.652	A15.382.670.547	A15.382.680.547
D009164|C01.252.410.040.552
D000073618|C02.256.466.930
