D002875|A11.284.187	A11.284.430.106.279.345.190
D008107|C06.552
D003643|C23.550.260
D008099|A03.620
D006975|C06.552.494
D006528|C04.557.470.200.025.255	C04.588.274.623.160	C06.301.623.160	C06.552.697.160
D017114|C06.552.308.500.750
D006528|C04.557.470.200.025.255	C04.588.274.623.160	C06.301.623.160	C06.552.697.160
D006506|C02.440.420	C02.782.687.359.500	C06.552.380.705.422
D008103|C06.552.630
D003643|C23.550.260
D006528|C04.557.470.200.025.255	C04.588.274.623.160	C06.301.623.160	C06.552.697.160
D002779|C06.130.120.135
D001656|C06.130.120.123	C06.198.125	C16.131.314.125
D007565|C23.550.429.500	C23.888.885.375
D044967|A12.207.152.846	A15.145.846
D008099|A03.620
D002779|C06.130.120.135
D009369|C04
D006528|C04.557.470.200.025.255	C04.588.274.623.160	C06.301.623.160	C06.552.697.160
D002779|C06.130.120.135
D019108|A11.284.149.165.420.820
D019108|A11.284.149.165.420.820
D022781|A11.436.348
D001648|A03.159.183.158.125	A03.620.150.125
D006562|C02.256.466.930.750
D004628|A16
D008099|A03.620
D006528|C04.557.470.200.025.255	C04.588.274.623.160	C06.301.623.160	C06.552.697.160
D002780|C06.130.120.135.250	C06.552.150
D017093|C06.552.308.500
D006975|C06.552.494
D019108|A11.284.149.165.420.820
D022781|A11.436.348
D001648|A03.159.183.158.125	A03.620.150.125
D009369|C04
D006528|C04.557.470.200.025.255	C04.588.274.623.160	C06.301.623.160	C06.552.697.160
D044967|A12.207.152.846	A15.145.846
