D002875|A11.284.187	A11.284.430.106.279.345.190
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D004194|C23.550.288
D004194|C23.550.288
D000077765|C11.270.151	C11.768.216
D003643|C23.550.260
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D004194|C23.550.288
D000077765|C11.270.151	C11.768.216
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D014786|C10.597.751.941	C11.966	C23.888.592.763.941
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D001766|C10.597.751.941.162	C11.966.075	C23.888.592.763.941.162
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D009759|C10.292.562.675	C11.590.400
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D000077765|C11.270.151	C11.768.216
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D009759|C10.292.562.675	C11.590.400
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D009759|C10.292.562.675	C11.590.400
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D005123|A01.456.505.420	A09.371
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D009759|C10.292.562.675	C11.590.400
D005123|A01.456.505.420	A09.371
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D009759|C10.292.562.675	C11.590.400
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D012160|A09.371.729
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D000077765|C11.270.151	C11.768.216
D000077765|C11.270.151	C11.768.216
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D017948|A08.675.650.850.625.670.650	A08.675.650.915.937.670.650	A08.800.950.937.670.650	A09.371.729.831.625.670.650	A11.671.650.850.625.670.650	A11.671.650.915.937.670.650
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D020417|C10.292.562.675.300	C11.590.400.300	C16.614.643
D009216|C11.744.636
D010167|C23.888.885.500
D012607|C10.597.751.941.811	C11.966.811	C23.888.592.763.941.811
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D000077765|C11.270.151	C11.768.216
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D000077765|C11.270.151	C11.768.216
D000077765|C11.270.151	C11.768.216
D003117|C10.597.751.941.256	C11.270.151.500	C11.966.256	C23.888.592.763.941.256
D000077765|C11.270.151	C11.768.216
D002879|A11.284.187.520.300.325.350
D000077765|C11.270.151	C11.768.216
