D002875|A11.284.187	A11.284.430.106.279.345.190
D020754|C10.228.140.252.190.530	C10.228.140.252.700.700	C10.228.854.787.875	C10.574.500.825.700	C10.597.350.090.500.530	C16.320.400.780.875
D020754|C10.228.140.252.190.530	C10.228.140.252.700.700	C10.228.854.787.875	C10.574.500.825.700	C10.597.350.090.500.530	C16.320.400.780.875
D020234|C10.597.350.090.750	C10.597.404.450	C23.888.592.350.090.600	C23.888.592.413.450
D001921|A08.186.211
D002462|A11.284.149
D004195|C22.232
D020754|C10.228.140.252.190.530	C10.228.140.252.700.700	C10.228.854.787.875	C10.574.500.825.700	C10.597.350.090.500.530	C16.320.400.780.875
D013132|C10.228.140.252.700	C10.228.854.787	C10.574.500.825	C16.320.400.780
D002524|C10.228.140.252.190	C10.597.350.090.500	C23.888.592.350.090.200
D004195|C22.232
D002524|C10.228.140.252.190	C10.597.350.090.500	C23.888.592.350.090.200
D002531|A08.186.211.132.810.428.200
D011689|A08.186.211.132.810.428.200.212.600	A08.675.784	A11.671.784
D020754|C10.228.140.252.190.530	C10.228.140.252.700.700	C10.228.854.787.875	C10.574.500.825.700	C10.597.350.090.500.530	C16.320.400.780.875
D020233|C10.597.404	C23.888.592.413
