D001842|A02.835.232	A10.165.265
D000015|C16.131.077
D000013|C16.131
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D002386|C11.510.245
D012734|C12.706.316	C13.351.875.253	C16.131.939.316	C19.391.119
D006321|A07.541
D006345|C14.240.400.560.540	C14.280.400.560.540	C16.131.240.400.560.540
D061085|C10.500.034	C16.131.666.034	C23.300.008
D000013|C16.131
D012540|A02.835.232.087.783
D012272|A02.835.232.570.500
D011630|A02.835.232.043.825.781
D004838|A02.835.232.251
D019902|A11.329.171
D006984|C23.300.775
