D002875|A11.284.187	A11.284.430.106.279.345.190
D004194|C23.550.288
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D003643|C23.550.260
D009765|C18.654.726.500	C23.888.144.699.500
D012141|C01.539.739	C08.730
D002923|A11.284.180.165
D005140|A01.456.505.420.504.421	A09.371.337.338	A17.360.421
D009765|C18.654.726.500	C23.888.144.699.500
D058627|C05.660.207.536	C10.500.507.400.249	C16.131.621.207.532	C16.131.666.507.400.249
D006552|C23.300.707.374.875
D006225|A01.378.800.667
