D002875|A11.284.187	A11.284.430.106.279.345.190
D009132|A02.633	A10.690
D017240|C05.651.460	C10.668.491.500	C18.452.660.560
D017246|C05.651.460.700	C10.292.562.750.250	C10.597.622.447.511	C10.668.491.500.700	C11.590.472.250	C18.452.660.560.700	C23.888.592.636.447.511
D035002|A01.378.610
D003680|C06.405.117.119	C09.775.174
D006685|C08.360.940.490	C08.618.490	C09.400.940.490	C10.597.975.550	C23.888.592.979.550	C23.888.852.490
D002386|C11.510.245
D018482|A02.633.567	A10.690.552.500
D001284|C23.300.070
D005207|C10.597.613.250	C23.888.592.608.250
D012021|C10.597.704	C23.888.592.717
D003711|C10.314
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D001921|A08.186.211
D017093|C06.552.308.500
D017240|C05.651.460	C10.668.491.500	C18.452.660.560
D012206|C05.651.807
D003141|C01.539.221
D030401|C16.320.565.240	C18.452.660.195
D018482|A02.633.567	A10.690.552.500
D018482|A02.633.567	A10.690.552.500
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D017246|C05.651.460.700	C10.292.562.750.250	C10.597.622.447.511	C10.668.491.500.700	C11.590.472.250	C18.452.660.560.700	C23.888.592.636.447.511
D001763|C11.338.204
D003680|C06.405.117.119	C09.775.174
D017240|C05.651.460	C10.668.491.500	C18.452.660.560
D010291|C10.597.636	C23.888.592.643
D035002|A01.378.610
D034941|A01.378.800
D010291|C10.597.636	C23.888.592.643
D010291|C10.597.636	C23.888.592.643
D009133|C10.597.613.612	C23.300.070.500	C23.888.592.608.612
D009135|C05.651	C10.668.491
D012021|C10.597.704	C23.888.592.717
D006685|C08.360.940.490	C08.618.490	C09.400.940.490	C10.597.975.550	C23.888.592.979.550	C23.888.852.490
