D002875|A11.284.187	A11.284.430.106.279.345.190
D001921|A08.186.211
D001921|A08.186.211
D013702|A08.186.211.200.885.287.500.863
D018891|A08.186.211.180.405.200	A08.186.211.200.885.287.500.345.200
D056547|A08.186.211.180.405.099	A08.186.211.200.885.287.500.345.099
D004194|C23.550.288
D006624|A08.186.211.180.405	A08.186.211.200.885.287.500.345
D018891|A08.186.211.180.405.200	A08.186.211.200.885.287.500.345.200
D006624|A08.186.211.180.405	A08.186.211.200.885.287.500.345
D013702|A08.186.211.200.885.287.500.863
D006624|A08.186.211.180.405	A08.186.211.200.885.287.500.345
D018891|A08.186.211.180.405.200	A08.186.211.200.885.287.500.345.200
