D002875|A11.284.187	A11.284.430.106.279.345.190
D014718|C12.777.829.920	C13.351.968.829.920
D014599|A05.360.319.679
D014551|A05.810
D005333|A16.378
D021782|C12.706.629	C12.777.419.403.750	C13.351.875.558	C13.351.968.419.403.750	C16.131.939.629
D014718|C12.777.829.920	C13.351.968.829.920
D014718|C12.777.829.920	C13.351.968.829.920
D005333|A16.378
D003643|C23.550.260
D004194|C23.550.288
D014564|C12.706	C13.351.875	C16.131.939
D000075529|C12.706.846	C13.351.875.846	C23.300.925
D014718|C12.777.829.920	C13.351.968.829.920
D000069337|C12.706.445	C13.351.875.420	C16.131.939.445
D004423|A01.456.313	A09.246
D004194|C23.550.288
D004194|C23.550.288
D007668|A05.810.453
D004194|C23.550.288
D007668|A05.810.453
D004195|C22.232
D004628|A16
D060910|A16.835
D008648|A16.504.660
D060910|A16.835
D007668|A05.810.453
D010490|C14.280.695
D052177|C12.777.419.403	C13.351.968.419.403
D009436|C10.500.680	C16.131.666.680
D007668|A05.810.453
D014513|A05.810.776
D001743|A05.810.890
D004628|A16
D007687|A05.810.453.736.560.570
D004628|A16
D004628|A16
D009436|C10.500.680	C16.131.666.680
D004628|A16
D004628|A16
D007668|A05.810.453
D002552|A08.186.211.140
D004628|A16
D009095|A16.623
D021782|C12.706.629	C12.777.419.403.750	C13.351.875.558	C13.351.968.419.403.750	C16.131.939.629
D000069337|C12.706.445	C13.351.875.420	C16.131.939.445
D006869|C12.777.419.307	C13.351.968.419.307
D014718|C12.777.829.920	C13.351.968.829.920
D003643|C23.550.260
