D002875|A11.284.187	A11.284.430.106.279.345.190
D004194|C23.550.288
D006987|C10.597.751.791.500	C23.888.592.763.770.500
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D009755|C11.966.671
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D009216|C11.744.636
D009759|C10.292.562.675	C11.590.400
D015354|C10.597.751.941.905	C11.966.905	C23.888.592.763.941.848
D005654|A09.371.729.313
D009755|C11.966.671
D009755|C11.966.671
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D009759|C10.292.562.675	C11.590.400
D006956|C11.744.479
D005654|A09.371.729.313
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D006987|C10.597.751.791.500	C23.888.592.763.770.500
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
D058499|C11.768.585.658
D009755|C11.966.671
D020795|C10.597.751.941.661	C11.966.741	C23.888.592.763.941.661
D006956|C11.744.479
D012080|C05.116.198.816.750	C12.777.419.080	C13.351.968.419.795	C18.452.104.816.750	C18.452.174.845.750	C18.654.521.500.133.770.734.750	C19.642.355.480.500
D006987|C10.597.751.791.500	C23.888.592.763.770.500
D017949|A08.675.650.850.625.670.100	A08.675.650.915.937.670.100	A08.800.950.937.670.100	A09.371.729.831.625.670.100	A11.671.650.850.625.670.100	A11.671.650.915.937.670.100
