D002875|A11.284.187	A11.284.430.106.279.345.190
D020178|C10.281.800	C10.886.425.200	C24.900
D020178|C10.281.800	C10.886.425.200	C24.900
D008881|C10.228.140.546.399.750
D004827|C10.228.140.490
D008881|C10.228.140.546.399.750
D008881|C10.228.140.546.399.750
D008881|C10.228.140.546.399.750
D004827|C10.228.140.490
D008881|C10.228.140.546.399.750
D010146|C23.888.592.612
D008881|C10.228.140.546.399.750
D020325|C10.228.140.546.399.750.250
D001158|A07.015.114
D004108|C23.300.325
D001253|A08.637.200	A11.650.200
D001253|A08.637.200	A11.650.200
D018476|C10.597.350.400	C23.888.592.350.400
D008881|C10.228.140.546.399.750
D008881|C10.228.140.546.399.750
D004827|C10.228.140.490
