D002875|A11.284.187	A11.284.430.106.279.345.190
D004194|C23.550.288
D051437|C12.777.419.780	C13.351.968.419.780
D008107|C06.552
D007674|C12.777.419	C13.351.968.419
D003593|A11.284.430.214
D004194|C23.550.288
D004194|C23.550.288
D005123|A01.456.505.420	A09.371
D000013|C16.131
D007690|C12.777.419.403.875	C13.351.968.419.403.875	C16.131.077.717	C16.320.184.625
D007690|C12.777.419.403.875	C13.351.968.419.403.875	C16.131.077.717	C16.320.184.625
D004194|C23.550.288
D003560|C04.182	C23.300.306
D003560|C04.182	C23.300.306
D007668|A05.810.453
D008107|C06.552
