D002875|A11.284.187	A11.284.430.106.279.345.190
D013577|C23.550.288.500
D006330|C14.240.400	C14.280.400	C16.131.240.400
D011664|A07.541.510.738
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D004476|C16.131.077.350	C16.131.831.350	C16.320.850.250	C17.800.804.350	C17.800.827.250
D005138|A01.456.505.420.338	A17.360.296
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D009759|C10.292.562.675	C11.590.400
D012600|C05.116.900.800.875
D009123|C10.597.613.575	C23.888.592.608.575
D006330|C14.240.400	C14.280.400	C16.131.240.400
D011664|A07.541.510.738
D012600|C05.116.900.800.875
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D009262|A17.600
D009123|C10.597.613.575	C23.888.592.608.575
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D007859|C10.597.606.150.550	C23.888.592.604.150.550
