D000740|C15.378.071
D005494|C18.654.521.500.133.699.308
D030342|C16.320
D007926|C10.228.140.163.100.425	C10.597.606.360.455.625	C16.320.322.500.625	C16.320.400.525.625	C16.320.565.189.425	C16.320.565.798.594	C18.452.132.100.425	C18.452.648.189.425	C18.452.648.798.594
D008107|C06.552
D000437|C25.775.100.250
D007037|C19.874.482
D006402|C15.378
D001769|A12.207.152	A15.145
