D002875|A11.284.187	A11.284.430.106.279.345.190
D014188|C14.240.400.915	C14.280.400.915	C16.131.240.400.915
D001011|A07.015.114.056
D006352|A07.541.560
D011651|A07.015.114.715
D006352|A07.541.560
D002552|A08.186.211.140
D008168|A04.411
D006325|A07.541.358
D006345|C14.240.400.560.540	C14.280.400.560.540	C16.131.240.400.560.540
D006330|C14.240.400	C14.280.400	C16.131.240.400
D002889|A11.284.187.520.300.235.245
D059446|C14.240.400.592	C14.280.400.592	C15.604.744.146	C16.131.077.401	C16.131.240.400.592
D014188|C14.240.400.915	C14.280.400.915	C16.131.240.400.915
D018376|C14.240	C16.131.240
D014188|C14.240.400.915	C14.280.400.915	C16.131.240.400.915
D018376|C14.240	C16.131.240
D018376|C14.240	C16.131.240
D018376|C14.240	C16.131.240
D006330|C14.240.400	C14.280.400	C16.131.240.400
