D006470|C23.550.414
D008595|C13.351.500.852.691.449	C23.550.414.993.350	C23.550.568.875
D008566|A10.615
D008566|A10.615
D001792|A11.118.188	A15.145.229.188
D001778|C15.378.100
D009666|A01.456.505.733	A04.531	A09.531
D008595|C13.351.500.852.691.449	C23.550.414.993.350	C23.550.568.875
D001792|A11.118.188	A15.145.229.188
D008566|A10.615
