D002875|A11.284.187	A11.284.430.106.279.345.190
D008265|C07.465.525.480	C07.650.525.480	C16.131.850.525.480
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D005123|A01.456.505.420	A09.371
D050177|C23.888.144.699
D009765|C18.654.726.500	C23.888.144.699.500
D006963|C23.888.821.645
D004827|C10.228.140.490
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D050177|C23.888.144.699
D009765|C18.654.726.500	C23.888.144.699.500
D006963|C23.888.821.645
D013577|C23.550.288.500
D050177|C23.888.144.699
D009765|C18.654.726.500	C23.888.144.699.500
D006963|C23.888.821.645
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D013285|C10.292.562.887	C11.590.810
D002872|C23.550.210.050.500.500
D008607|C10.597.606.360	C23.888.592.604.646
D050177|C23.888.144.699
D009765|C18.654.726.500	C23.888.144.699.500
D002872|C23.550.210.050.500.500
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D050177|C23.888.144.699
D009765|C18.654.726.500	C23.888.144.699.500
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D013285|C10.292.562.887	C11.590.810
D009216|C11.744.636
D012640|C10.597.742	C23.888.592.742
D050177|C23.888.144.699
D009765|C18.654.726.500	C23.888.144.699.500
D002460|A11.251.210
D011301|A08.186.211.180.497.342.450	A08.186.211.200.317.357.342.450
D009490|A06.688	A08.713
D009765|C18.654.726.500	C23.888.144.699.500
D002540|A08.186.211.200.885.287.500
D001479|A08.186.211.200.885.287.249
D007031|A08.186.211.180.497	A08.186.211.200.317.357
D007031|A08.186.211.180.497	A08.186.211.200.317.357
D009765|C18.654.726.500	C23.888.144.699.500
D008607|C10.597.606.360	C23.888.592.604.646
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
