D002875|A11.284.187	A11.284.430.106.279.345.190
D004198|C23.550.291.687
D009164|C01.252.410.040.552
D044342|C18.654.521
D004194|C23.550.288
D003141|C01.539.221
D002477|A11
D002477|A11
D015362|C18.654.180
D000013|C16.131
D009164|C01.252.410.040.552
D010949|A12.207.152.693	A12.207.270.695	A15.145.693
D044342|C18.654.521
D009164|C01.252.410.040.552
D004194|C23.550.288
D044342|C18.654.521
D004194|C23.550.288
D004194|C23.550.288
D003643|C23.550.260
D004194|C23.550.288
D002477|A11
D004194|C23.550.288
