D002875|A11.284.187	A11.284.430.106.279.345.190
D009123|C10.597.613.575	C23.888.592.608.575
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D004392|C05.116.099.343	C16.320.240	C19.297
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D009123|C10.597.613.575	C23.888.592.608.575
D012640|C10.597.742	C23.888.592.742
D012600|C05.116.900.800.875
D007738|C05.116.900.800.500
D008607|C10.597.606.360	C23.888.592.604.646
D001763|C11.338.204
D006849|C10.228.140.602
D003616|C10.228.140.252.300	C10.228.140.602.500	C10.500.205	C16.131.666.205
D004195|C22.232
D004195|C22.232
D024521|A13.641
D001921|A08.186.211
D008569|C10.597.606.525	C23.888.592.604.529
D002467|A11.284.430.106	A11.284.430.214.190.875.117
D024521|A13.641
D016501|A08.675.256.500	A08.675.542.145.500	A11.284.180.610	A11.671.501.145.500	A11.671.543
D006257|A01.456
D006257|A01.456
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D007738|C05.116.900.800.500
D012600|C05.116.900.800.875
D009123|C10.597.613.575	C23.888.592.608.575
D008607|C10.597.606.360	C23.888.592.604.646
D007805|C10.597.606.150.500.550	C23.888.592.604.150.500.550
D012640|C10.597.742	C23.888.592.742
