D002875|A11.284.187	A11.284.430.106.279.345.190
D004392|C05.116.099.343	C16.320.240	C19.297
D012640|C10.597.742	C23.888.592.742
D008607|C10.597.606.360	C23.888.592.604.646
D008607|C10.597.606.360	C23.888.592.604.646
D004392|C05.116.099.343	C16.320.240	C19.297
D005145|A01.456.505
D005138|A01.456.505.420.338	A17.360.296
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D004194|C23.550.288
D065814|A08.186.211.132.810.428.200.212.299
D007180|A14.549.167.860.425
D006345|C14.240.400.560.540	C14.280.400.560.540	C16.131.240.400.560.540
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D004392|C05.116.099.343	C16.320.240	C19.297
D004392|C05.116.099.343	C16.320.240	C19.297
D006225|A01.378.800.667
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D004194|C23.550.288
D012640|C10.597.742	C23.888.592.742
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D009362|C04.697.650	C23.550.727.650
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D005123|A01.456.505.420	A09.371
D006330|C14.240.400	C14.280.400	C16.131.240.400
D005145|A01.456.505
D006226|C05.390
D006226|C05.390
D004194|C23.550.288
D003635|C10.597.606.360.210	C16.131.077.272	C16.131.260.210	C16.320.180.210
D003635|C10.597.606.360.210	C16.131.077.272	C16.131.260.210	C16.320.180.210
D004194|C23.550.288
D004392|C05.116.099.343	C16.320.240	C19.297
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D005145|A01.456.505
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D000848|C07.650.800.100	C07.793.700.100	C16.131.850.800.100
D003456|C12.294.829.258	C12.706.258	C16.131.939.258	C19.391.829.258
D013576|C05.116.099.370.894.819	C05.660.585.800	C05.660.906.819	C16.131.621.585.800	C16.131.621.906.819
D012640|C10.597.742	C23.888.592.742
