D002875|A11.284.187	A11.284.430.106.279.345.190
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D007018|C10.228.140.617.738.300	C19.700.482
D010009|C05.116.099.708	C16.320.728
D001763|C11.338.204
D005099|C10.292.562.887.650	C11.590.810.440
D004948|C10.292.562.887.300	C11.590.810.400
D004392|C05.116.099.343	C16.320.240	C19.297
D004703|A06
D010009|C05.116.099.708	C16.320.728
D006314|C09.218.458.341.562	C10.597.751.418.341.562	C23.888.592.763.393.341.562
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D001763|C11.338.204
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D007018|C10.228.140.617.738.300	C19.700.482
D008107|C06.552
D003643|C23.550.260
D051437|C12.777.419.780	C13.351.968.419.780
D013577|C23.550.288.500
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D007018|C10.228.140.617.738.300	C19.700.482
D010009|C05.116.099.708	C16.320.728
D004392|C05.116.099.343	C16.320.240	C19.297
D005121|A01.378
D007674|C12.777.419	C13.351.968.419
D004392|C05.116.099.343	C16.320.240	C19.297
D011884|A02.835.232.087.090.700
D050279|A02.835.232.087.319.550
D002540|A08.186.211.200.885.287.500
D006225|A01.378.800.667
D006319|C09.218.458.341.887	C10.597.751.418.341.887	C23.888.592.763.393.341.887
D001921|A08.186.211
D004392|C05.116.099.343	C16.320.240	C19.297
D004392|C05.116.099.343	C16.320.240	C19.297
D005099|C10.292.562.887.650	C11.590.810.440
D012174|C11.270.684	C11.768.585.658.500	C16.320.290.684
D051437|C12.777.419.780	C13.351.968.419.780
D012886|A02.835.232.781
D011884|A02.835.232.087.090.700
D002540|A08.186.211.200.885.287.500
D059327|C05.660.585.262	C16.131.621.585.262
D002540|A08.186.211.200.885.287.500
D015840|C10.292.562.700	C11.590.436
D020432|C10.292.850
D020434|C10.292.150
D007018|C10.228.140.617.738.300	C19.700.482
D007037|C19.874.482
