D002875|A11.284.187	A11.284.430.106.279.345.190
D005528|A01.378.610.250
D000125|A02.880.176
D004550|A01.378.800.420
D007717|A01.378.610.450
D006945|C17.800.946.350
D007645|C16.320.850.475	C17.800.428.435	C17.800.827.475
D000125|A02.880.176
D006945|C17.800.946.350
D004194|C23.550.288
D020405|A17.815.180
D006945|C17.800.946.350
D014008|C01.539.800.200.720.760	C01.703.295.872.707	C17.800.321.125.500	C17.800.838.208.883.658	C23.888.885.625.500
D004550|A01.378.800.420
D007717|A01.378.610.450
D004550|A01.378.800.420
D007717|A01.378.610.450
D006197|A17.360
D014070|A14.549.167.860
D009262|A17.600
D004550|A01.378.800.420
D007717|A01.378.610.450
D006197|A17.360
D014070|A14.549.167.860
D009262|A17.600
D007717|A01.378.610.450
D004550|A01.378.800.420
D014953|A01.378.800.667.715
D000125|A02.880.176
D005528|A01.378.610.250
D004550|A01.378.800.420
D007717|A01.378.610.450
D006945|C17.800.946.350
D014008|C01.539.800.200.720.760	C01.703.295.872.707	C17.800.321.125.500	C17.800.838.208.883.658	C23.888.885.625.500
D008214|A11.118.637.555.567	A15.145.229.637.555.567	A15.382.490.555.567
D020405|A17.815.180
D004890|C17.800.229	C23.888.885.328
D005528|A01.378.610.250
D014953|A01.378.800.667.715
D000842|A01.378.610.250.149
D000125|A02.880.176
D004550|A01.378.800.420
D007717|A01.378.610.450
D004890|C17.800.229	C23.888.885.328
D004890|C17.800.229	C23.888.885.328
D014953|A01.378.800.667.715
D000842|A01.378.610.250.149
D000125|A02.880.176
D006945|C17.800.946.350
D010241|C17.800.428.736
D000125|A02.880.176
D020405|A17.815.180
D012877|C23.888.885
