D002875|A11.284.187	A11.284.430.106.279.345.190
D018248|C04.557.470.035.120	C04.588.274.623.040	C06.301.623.040	C06.552.697.040
D005953|C16.320.565.202.449.448	C18.452.648.202.449.448
D018248|C04.557.470.035.120	C04.588.274.623.040	C06.301.623.040	C06.552.697.040
D011085|C04.182.612.765	C13.351.500.056.630.580.765	C19.391.630.580.765
D006528|C04.557.470.200.025.255	C04.588.274.623.160	C06.301.623.160	C06.552.697.160
D009369|C04
D001808|A07.015
D010146|C23.888.592.612
D002477|A11
D018248|C04.557.470.035.120	C04.588.274.623.040	C06.301.623.040	C06.552.697.040
D005953|C16.320.565.202.449.448	C18.452.648.202.449.448
D008113|C04.588.274.623	C06.301.623	C06.552.697
D002872|C23.550.210.050.500.500
D000236|C04.557.470.035
D018248|C04.557.470.035.120	C04.588.274.623.040	C06.301.623.040	C06.552.697.040
D006528|C04.557.470.200.025.255	C04.588.274.623.160	C06.301.623.160	C06.552.697.160
D018248|C04.557.470.035.120	C04.588.274.623.040	C06.301.623.040	C06.552.697.040
D011085|C04.182.612.765	C13.351.500.056.630.580.765	C19.391.630.580.765
