D018981|C16.320.565.202.125	C18.452.648.202.125
D002875|A11.284.187	A11.284.430.106.279.345.190
D004194|C23.550.288
D003103|C11.250.110	C11.270.147	C16.131.384.282
D007057|C16.131.831.512	C16.614.492	C17.800.428.333	C17.800.804.512
D003103|C11.250.110	C11.270.147	C16.131.384.282
D006330|C14.240.400	C14.280.400	C16.131.240.400
D006983|C17.800.329.875
D005528|A01.378.610.250
D013577|C23.550.288.500
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D012640|C10.597.742	C23.888.592.742
D000848|C07.650.800.100	C07.793.700.100	C16.131.850.800.100
D025962|C10.500.840	C16.131.666.845
D013577|C23.550.288.500
D003103|C11.250.110	C11.270.147	C16.131.384.282
D007057|C16.131.831.512	C16.614.492	C17.800.428.333	C17.800.804.512
D005124|C11.250	C16.131.384
D003103|C11.250.110	C11.270.147	C16.131.384.282
D009759|C10.292.562.675	C11.590.400
D009123|C10.597.613.575	C23.888.592.608.575
D065814|A08.186.211.132.810.428.200.212.299
D000013|C16.131
D016113|C16.131.831.512.400	C16.320.850.400	C16.614.492.400	C17.800.428.333.250	C17.800.804.512.400	C17.800.827.400
D006330|C14.240.400	C14.280.400	C16.131.240.400
D004194|C23.550.288
D002894|A11.284.187.520.300.280.285
D013577|C23.550.288.500
D003398|C05.116.099.370.894.232	C05.660.207.240	C05.660.906.364	C16.131.621.207.240	C16.131.621.906.364
D003103|C11.250.110	C11.270.147	C16.131.384.282
D006972|C05.116.099.370.231.480	C05.660.207.231.480	C16.131.621.207.231.480
D009759|C10.292.562.675	C11.590.400
D001766|C10.597.751.941.162	C11.966.075	C23.888.592.763.941.162
D007717|A01.378.610.450
D005528|A01.378.610.250
D006983|C17.800.329.875
D009123|C10.597.613.575	C23.888.592.608.575
D065706|C10.500.507.500.500	C16.131.666.507.500.500
D001778|C15.378.100
D020152|C15.378.100.100.075	C15.378.147.150	C15.378.925.075	C16.320.099.075
