D002875|A11.284.187	A11.284.430.106.279.345.190
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D004392|C05.116.099.343	C16.320.240	C19.297
D013851|C23.888.144.828
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D013851|C23.888.144.828
D001921|A08.186.211
D054082|C10.500.507.450.499	C16.131.666.507.450.499
D003294|C10.597.742.571	C23.888.592.742.571
D011628|C19.391.690
D004194|C23.550.288
D006367|A11.251.210.190.400	A11.251.860.180.400	A11.436.340
D009447|C04.557.465.625.600.590.650.550	C04.557.470.670.590.650.550	C04.557.580.625.600.590.650.550
D004392|C05.116.099.343	C16.320.240	C19.297
D008831|C05.660.207.620	C10.500.507.400.500	C16.131.621.207.620	C16.131.666.507.400.500
D008607|C10.597.606.360	C23.888.592.604.646
D003294|C10.597.742.571	C23.888.592.742.571
D054082|C10.500.507.450.499	C16.131.666.507.450.499
