D002875|A11.284.187	A11.284.430.106.279.345.190
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D002893|A11.284.187.520.300.235.250
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D016615|A11.284.430.106.279.345.190.160.845
D002503|A11.284.430.106.279.345.190.160.165
D058496|C10.281.900	C16.131.077.879	C16.131.260.887	C16.320.180.887
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D004195|C22.232
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D002880|A11.284.187.520.300.325.355
D003638|C09.218.458.341.186	C10.597.751.418.341.186	C23.888.592.763.393.341.186
D022202|A11.284.187.178.170	A11.284.187.190.170	A20.812.170
D004423|A01.456.313	A09.246
