D002875|A11.284.187	A11.284.430.106.279.345.190
D000013|C16.131
D013036|C10.228.140.490.375.760	C10.228.140.490.493.875
D001921|A08.186.211
D066127|A08.186.211.204	A08.186.854.880
D006257|A01.456
D000069279|C10.228.140.490.125
D009123|C10.597.613.575	C23.888.592.608.575
D006225|A01.378.800.667
D012021|C10.597.704	C23.888.592.717
D003643|C23.550.260
D004194|C23.550.288
D005347|A11.329.228
D003286|C05.550.323	C05.651.197
D012640|C10.597.742	C23.888.592.742
D008607|C10.597.606.360	C23.888.592.604.646
D013036|C10.228.140.490.375.760	C10.228.140.490.493.875
D012021|C10.597.704	C23.888.592.717
D049292|C23.550.522
